ID,CLASS
ISIC_0054532,6
ISIC_0013124,6
ISIC_0067807,6
ISIC_0067598,6
ISIC_0015984,6
ISIC_0065947,6
ISIC_0071007,6
ISIC_0056660,6
ISIC_0031044,6
ISIC_0053952,6
ISIC_0055664,6
ISIC_0026925,6
ISIC_0062493,6
ISIC_0062330,6
ISIC_0032436,6
ISIC_0066988,6
ISIC_0053472,6
ISIC_0068628,6
ISIC_0063090,6
ISIC_0015110,6
ISIC_0054919,6
ISIC_0027785,6
ISIC_0027923,6
ISIC_0071140,6
ISIC_0064507,6
ISIC_0025938,6
ISIC_0067382,6
ISIC_0031685,6
ISIC_0057180,6
ISIC_0069410,6
ISIC_0055135,6
ISIC_0000355,6
ISIC_0026520,6
ISIC_0055903,6
ISIC_0059713,6
ISIC_0068956,6
ISIC_0060657,6
ISIC_0068255,6
ISIC_0012383,6
ISIC_0071759,6
ISIC_0070092,6
ISIC_0034269,6
ISIC_0031917,6
ISIC_0028784,6
ISIC_0011143,6
ISIC_0068422,6
ISIC_0072658,6
ISIC_0054070,6
ISIC_0064110,6
ISIC_0056899,6
ISIC_0062840,6
ISIC_0013678,6
ISIC_0027647,6
ISIC_0024948,6
ISIC_0015283,6
ISIC_0031145,6
ISIC_0070050,6
ISIC_0028065,6
ISIC_0031643,6
ISIC_0030689,6
ISIC_0071303,6
ISIC_0011124,6
ISIC_0061169,6
ISIC_0015215,6
ISIC_0026634,6
ISIC_0059601,6
ISIC_0013191,6
ISIC_0028457,6
ISIC_0053843,6
ISIC_0071618,6
ISIC_0057803,6
ISIC_0016014,6
ISIC_0027824,6
ISIC_0067995,6
ISIC_0032511,6
ISIC_0058360,6
ISIC_0054956,6
ISIC_0058798,6
ISIC_0026640,6
ISIC_0030389,6
ISIC_0063425,6
ISIC_0010264,6
ISIC_0032185,6
ISIC_0060422,6
ISIC_0061997,6
ISIC_0000066,6
ISIC_0026252,6
ISIC_0055256,6
ISIC_0014073,6
ISIC_0058810,6
ISIC_0058658,6
ISIC_0029031,6
ISIC_0015102,6
ISIC_0063533,6
ISIC_0066624,6
ISIC_0024927,6
ISIC_0013346,6
ISIC_0068508,6
ISIC_0059682,6
ISIC_0057560,6
ISIC_0030390,6
ISIC_0014944,6
ISIC_0030461,6
ISIC_0032302,6
ISIC_0073155,6
ISIC_0055199,6
ISIC_0014815,6
ISIC_0028916,6
ISIC_0072869,6
ISIC_0072083,6
ISIC_0033475,6
ISIC_0054569,6
ISIC_0069298,6
ISIC_0060258,6
ISIC_0030375,6
ISIC_0069209,6
ISIC_0030912,6
ISIC_0063736,6
ISIC_0064075,6
ISIC_0066820,6
ISIC_0030567,6
ISIC_0025604,6
ISIC_0072836,6
ISIC_0026259,6
ISIC_0064654,6
ISIC_0069926,6
ISIC_0032121,6
ISIC_0063213,6
ISIC_0027009,6
ISIC_0060469,6
ISIC_0029827,6
ISIC_0070208,6
ISIC_0064796,6
ISIC_0001216,6
ISIC_0000326,6
ISIC_0027672,6
ISIC_0024955,6
ISIC_0034212,6
ISIC_0031201,6
ISIC_0065063,6
ISIC_0033410,6
ISIC_0031221,6
ISIC_0033588,6
ISIC_0070519,6
ISIC_0011300,6
ISIC_0069317,6
ISIC_0064236,6
ISIC_0071399,6
ISIC_0060520,6
ISIC_0027926,6
ISIC_0067810,6
ISIC_0060967,6
ISIC_0071735,6
ISIC_0062356,6
ISIC_0067833,6
ISIC_0063835,6
ISIC_0024846,6
ISIC_0056292,6
ISIC_0012547,6
ISIC_0059614,6
ISIC_0026199,6
ISIC_0055100,6
ISIC_0028123,6
ISIC_0013997,6
ISIC_0030906,6
ISIC_0033542,6
ISIC_0056664,6
ISIC_0032095,6
ISIC_0060066,6
ISIC_0030761,6
ISIC_0060443,6
ISIC_0029080,6
ISIC_0062050,6
ISIC_0028704,6
ISIC_0024820,6
ISIC_0059314,6
ISIC_0013603,6
ISIC_0025657,6
ISIC_0033962,6
ISIC_0059717,6
ISIC_0001152,6
ISIC_0026713,6
ISIC_0063109,6
ISIC_0058035,6
ISIC_0000410,6
ISIC_0060276,6
ISIC_0028067,6
ISIC_0067866,6
ISIC_0054482,6
ISIC_0072620,6
ISIC_0029957,6
ISIC_0067962,6
ISIC_0067002,6
ISIC_0033135,6
ISIC_0030915,6
ISIC_0000211,6
ISIC_0072807,6
ISIC_0032153,6
ISIC_0030500,6
ISIC_0027449,6
ISIC_0013359,6
ISIC_0061971,6
ISIC_0028765,6
ISIC_0065291,6
ISIC_0066137,6
ISIC_0031789,6
ISIC_0025194,6
ISIC_0072230,6
ISIC_0064795,6
ISIC_0026659,6
ISIC_0030267,6
ISIC_0025136,6
ISIC_0057254,6
ISIC_0067347,6
ISIC_0026576,6
ISIC_0031210,6
ISIC_0066694,6
ISIC_0028308,6
ISIC_0029245,6
ISIC_0065145,6
ISIC_0065999,6
ISIC_0062013,6
ISIC_0027575,6
ISIC_0063761,6
ISIC_0057186,6
ISIC_0064639,6
ISIC_0055987,6
ISIC_0054140,6
ISIC_0064699,6
ISIC_0059264,6
ISIC_0026551,6
ISIC_0025286,6
ISIC_0030959,6
ISIC_0056026,6
ISIC_0027747,6
ISIC_0065791,6
ISIC_0054674,6
ISIC_0025477,6
ISIC_0012837,6
ISIC_0014716,6
ISIC_0027561,6
ISIC_0060787,6
ISIC_0031919,6
ISIC_0028707,6
ISIC_0057978,6
ISIC_0031752,6
ISIC_0059214,6
ISIC_0055511,6
ISIC_0024474,6
ISIC_0026379,6
ISIC_0012364,6
ISIC_0000196,6
ISIC_0070312,6
ISIC_0028981,6
ISIC_0026264,6
ISIC_0072195,6
ISIC_0064460,6
ISIC_0070525,6
ISIC_0032073,6
ISIC_0054594,6
ISIC_0031763,6
ISIC_0058366,6
ISIC_0058018,6
ISIC_0027149,6
ISIC_0057849,6
ISIC_0033318,6
ISIC_0056696,6
ISIC_0027563,6
ISIC_0026511,6
ISIC_0029748,6
ISIC_0063214,6
ISIC_0061745,6
ISIC_0024322,6
ISIC_0031181,6
ISIC_0065076,6
ISIC_0063184,6
ISIC_0032161,6
ISIC_0059469,6
ISIC_0059358,6
ISIC_0027055,6
ISIC_0010255,6
ISIC_0062465,6
ISIC_0033443,6
ISIC_0065725,6
ISIC_0027080,6
ISIC_0064898,6
ISIC_0031231,6
ISIC_0058088,6
ISIC_0030559,6
ISIC_0025557,6
ISIC_0012207,6
ISIC_0066848,6
ISIC_0068716,6
ISIC_0072439,6
ISIC_0000098,6
ISIC_0028883,6
ISIC_0031542,6
ISIC_0054344,6
ISIC_0033797,6
ISIC_0027304,6
ISIC_0026510,6
ISIC_0065098,6
ISIC_0069984,6
ISIC_0025683,6
ISIC_0024668,6
ISIC_0059385,6
ISIC_0064495,6
ISIC_0024607,6
ISIC_0070673,6
ISIC_0065794,6
ISIC_0030383,6
ISIC_0069533,6
ISIC_0028610,6
ISIC_0070284,6
ISIC_0034028,6
ISIC_0026509,6
ISIC_0057157,6
ISIC_0027159,6
ISIC_0029141,6
ISIC_0027739,6
ISIC_0066370,6
ISIC_0029670,6
ISIC_0024728,6
ISIC_0054597,6
ISIC_0067655,6
ISIC_0066068,6
ISIC_0057314,6
ISIC_0033322,6
ISIC_0015208,6
ISIC_0028868,6
ISIC_0072802,6
ISIC_0026326,6
ISIC_0056779,6
ISIC_0064961,6
ISIC_0027498,6
ISIC_0029029,6
ISIC_0033190,6
ISIC_0031171,6
ISIC_0013527,6
ISIC_0011102,6
ISIC_0024416,6
ISIC_0029760,6
ISIC_0031731,6
ISIC_0059626,6
ISIC_0061059,6
ISIC_0058534,6
ISIC_0013600,6
ISIC_0029386,6
ISIC_0066541,6
ISIC_0058278,6
ISIC_0059877,6
ISIC_0061549,6
ISIC_0056965,6
ISIC_0027527,6
ISIC_0026321,6
ISIC_0071671,6
ISIC_0032197,6
ISIC_0069457,6
ISIC_0056886,6
ISIC_0031008,6
ISIC_0032385,6
ISIC_0054704,6
ISIC_0062850,6
ISIC_0010094,6
ISIC_0024541,6
ISIC_0069673,6
ISIC_0028257,6
ISIC_0012701,6
ISIC_0061391,6
ISIC_0061752,6
ISIC_0056903,6
ISIC_0066608,6
ISIC_0029537,6
ISIC_0071742,6
ISIC_0030816,6
ISIC_0070086,6
ISIC_0013685,6
ISIC_0071341,6
ISIC_0010605,6
ISIC_0031958,6
ISIC_0010553,6
ISIC_0010215,6
ISIC_0059424,6
ISIC_0055969,6
ISIC_0033877,6
ISIC_0030660,6
ISIC_0030430,6
ISIC_0069557,6
ISIC_0069641,6
ISIC_0056459,6
ISIC_0066782,6
ISIC_0028079,6
ISIC_0033985,6
ISIC_0061807,6
ISIC_0070553,6
ISIC_0062260,6
ISIC_0066381,6
ISIC_0026837,6
ISIC_0013664,6
ISIC_0062247,6
ISIC_0062115,6
ISIC_0061838,6
ISIC_0062026,6
ISIC_0058324,6
ISIC_0063608,6
ISIC_0011366,6
ISIC_0060881,6
ISIC_0027099,6
ISIC_0015193,6
ISIC_0066563,6
ISIC_0067423,6
ISIC_0030129,6
ISIC_0030658,6
ISIC_0072106,6
ISIC_0026550,6
ISIC_0061874,6
ISIC_0031682,6
ISIC_0028498,6
ISIC_0068988,6
ISIC_0071480,6
ISIC_0027811,6
ISIC_0031605,6
ISIC_0072559,6
ISIC_0032169,6
ISIC_0055361,6
ISIC_0027820,6
ISIC_0024733,6
ISIC_0062647,6
ISIC_0057681,6
ISIC_0059146,6
ISIC_0065422,6
ISIC_0069740,6
ISIC_0068995,6
ISIC_0015967,6
ISIC_0063173,6
ISIC_0066668,6
ISIC_0031296,6
ISIC_0007241,6
ISIC_0028778,6
ISIC_0068735,6
ISIC_0069300,6
ISIC_0070035,6
ISIC_0054589,6
ISIC_0055460,6
ISIC_0063411,6
ISIC_0024542,6
ISIC_0070427,6
ISIC_0034059,6
ISIC_0029481,6
ISIC_0055459,6
ISIC_0029427,6
ISIC_0029425,6
ISIC_0010488,6
ISIC_0057439,6
ISIC_0069529,6
ISIC_0029576,6
ISIC_0026059,6
ISIC_0025955,6
ISIC_0014525,6
ISIC_0030062,6
ISIC_0013529,6
ISIC_0026416,6
ISIC_0066374,6
ISIC_0025259,6
ISIC_0063769,6
ISIC_0067805,6
ISIC_0062636,6
ISIC_0069460,6
ISIC_0024612,6
ISIC_0054814,6
ISIC_0069805,6
ISIC_0015949,6
ISIC_0070226,6
ISIC_0032569,6
ISIC_0028434,6
ISIC_0034198,6
ISIC_0033143,6
ISIC_0072017,6
ISIC_0058135,6
ISIC_0029166,6
ISIC_0065353,6
ISIC_0014783,6
ISIC_0030083,6
ISIC_0025931,6
ISIC_0033165,6
ISIC_0070445,6
ISIC_0032624,6
ISIC_0012095,6
ISIC_0072306,6
ISIC_0033871,6
ISIC_0056629,6
ISIC_0032956,6
ISIC_0070340,6
ISIC_0070786,6
ISIC_0055463,6
ISIC_0024902,6
ISIC_0027128,6
ISIC_0033830,6
ISIC_0054414,6
ISIC_0033667,6
ISIC_0053783,6
ISIC_0071235,6
ISIC_0056710,6
ISIC_0064258,6
ISIC_0059669,6
ISIC_0015064,6
ISIC_0014501,6
ISIC_0031545,6
ISIC_0032763,6
ISIC_0058553,6
ISIC_0064265,6
ISIC_0033097,6
ISIC_0031697,6
ISIC_0054650,6
ISIC_0024621,6
ISIC_0056132,6
ISIC_0072215,6
ISIC_0031055,6
ISIC_0066510,6
ISIC_0028508,6
ISIC_0062953,6
ISIC_0013789,6
ISIC_0024566,6
ISIC_0064867,6
ISIC_0073027,6
ISIC_0070406,6
ISIC_0032912,6
ISIC_0059711,6
ISIC_0015403,6
ISIC_0068538,6
ISIC_0032036,6
ISIC_0069658,6
ISIC_0055633,6
ISIC_0071952,6
ISIC_0054559,6
ISIC_0033752,6
ISIC_0027110,6
ISIC_0033896,6
ISIC_0053800,6
ISIC_0061086,6
ISIC_0065486,6
ISIC_0024817,6
ISIC_0031525,6
ISIC_0058277,6
ISIC_0033250,6
ISIC_0014983,6
ISIC_0026038,6
ISIC_0029088,6
ISIC_0071602,6
ISIC_0012522,6
ISIC_0032682,6
ISIC_0061676,6
ISIC_0025068,6
ISIC_0070451,6
ISIC_0058663,6
ISIC_0062936,6
ISIC_0055385,6
ISIC_0013632,6
ISIC_0026631,6
ISIC_0025297,6
ISIC_0061270,6
ISIC_0060614,6
ISIC_0029776,6
ISIC_0013316,6
ISIC_0059609,6
ISIC_0034240,6
ISIC_0025587,6
ISIC_0056445,6
ISIC_0068832,6
ISIC_0030775,6
ISIC_0068849,6
ISIC_0065751,6
ISIC_0062983,6
ISIC_0031105,6
ISIC_0010038,6
ISIC_0027171,6
ISIC_0056483,6
ISIC_0069965,6
ISIC_0030341,6
ISIC_0054743,6
ISIC_0059532,6
ISIC_0012879,6
ISIC_0053702,6
ISIC_0015636,6
ISIC_0014397,6
ISIC_0033308,6
ISIC_0033408,6
ISIC_0053631,6
ISIC_0033491,6
ISIC_0013287,6
ISIC_0033705,6
ISIC_0055301,6
ISIC_0070638,6
ISIC_0027282,6
ISIC_0029714,6
ISIC_0066099,6
ISIC_0013670,6
ISIC_0013731,6
ISIC_0024738,6
ISIC_0065887,6
ISIC_0010265,6
ISIC_0025645,6
ISIC_0069686,6
ISIC_0030088,6
ISIC_0069917,6
ISIC_0058103,6
ISIC_0070061,6
ISIC_0028093,6
ISIC_0071586,6
ISIC_0069574,6
ISIC_0031460,6
ISIC_0000363,6
ISIC_0063603,6
ISIC_0028159,6
ISIC_0024723,6
ISIC_0056354,6
ISIC_0030454,6
ISIC_0030268,6
ISIC_0060937,6
ISIC_0030892,6
ISIC_0008807,6
ISIC_0064039,6
ISIC_0000069,6
ISIC_0067910,6
ISIC_0025162,6
ISIC_0060245,6
ISIC_0056290,6
ISIC_0057902,6
ISIC_0053593,6
ISIC_0069043,6
ISIC_0012272,6
ISIC_0067183,6
ISIC_0026163,6
ISIC_0024716,6
ISIC_0064475,6
ISIC_0064189,6
ISIC_0029291,6
ISIC_0031416,6
ISIC_0071185,6
ISIC_0026587,6
ISIC_0027051,6
ISIC_0034128,6
ISIC_0027713,6
ISIC_0062547,6
ISIC_0031580,6
ISIC_0058421,6
ISIC_0069283,6
ISIC_0071482,6
ISIC_0034153,6
ISIC_0027445,6
ISIC_0026497,6
ISIC_0034056,6
ISIC_0061852,6
ISIC_0032196,6
ISIC_0030590,6
ISIC_0031732,6
ISIC_0028851,6
ISIC_0053749,6
ISIC_0069824,6
ISIC_0067326,6
ISIC_0027113,6
ISIC_0056905,6
ISIC_0059950,6
ISIC_0058673,6
ISIC_0029251,6
ISIC_0029823,6
ISIC_0025988,6
ISIC_0026047,6
ISIC_0028034,6
ISIC_0024579,6
ISIC_0054417,6
ISIC_0056389,6
ISIC_0026246,6
ISIC_0070580,6
ISIC_0029307,6
ISIC_0025865,6
ISIC_0024745,6
ISIC_0057782,6
ISIC_0053799,6
ISIC_0013549,6
ISIC_0034041,6
ISIC_0055569,6
ISIC_0060615,6
ISIC_0014941,6
ISIC_0072424,6
ISIC_0058310,6
ISIC_0026908,6
ISIC_0054268,6
ISIC_0014291,6
ISIC_0061410,6
ISIC_0057492,6
ISIC_0031834,6
ISIC_0058400,6
ISIC_0001367,6
ISIC_0070765,6
ISIC_0072957,6
ISIC_0031466,6
ISIC_0062468,6
ISIC_0010019,6
ISIC_0031355,6
ISIC_0028383,6
ISIC_0062076,6
ISIC_0068522,6
ISIC_0070547,6
ISIC_0056958,6
ISIC_0059033,6
ISIC_0070047,6
ISIC_0062218,6
ISIC_0012152,6
ISIC_0059165,6
ISIC_0055193,6
ISIC_0028882,6
ISIC_0055206,6
ISIC_0056535,6
ISIC_0024935,6
ISIC_0028306,6
ISIC_0058468,6
ISIC_0064201,6
ISIC_0033945,6
ISIC_0033448,6
ISIC_0028327,6
ISIC_0014849,6
ISIC_0063192,6
ISIC_0032401,6
ISIC_0032526,6
ISIC_0070703,6
ISIC_0028463,6
ISIC_0056178,6
ISIC_0031947,6
ISIC_0068985,6
ISIC_0024486,6
ISIC_0058494,6
ISIC_0034266,6
ISIC_0014432,6
ISIC_0064831,6
ISIC_0000149,6
ISIC_0030360,6
ISIC_0033323,6
ISIC_0062221,6
ISIC_0072858,6
ISIC_0024774,6
ISIC_0033296,6
ISIC_0067417,6
ISIC_0024731,6
ISIC_0062332,6
ISIC_0068178,6
ISIC_0031879,6
ISIC_0027365,6
ISIC_0030550,6
ISIC_0024539,6
ISIC_0065275,6
ISIC_0014090,6
ISIC_0054251,6
ISIC_0028533,6
ISIC_0065406,6
ISIC_0071935,6
ISIC_0000040,6
ISIC_0033413,6
ISIC_0026585,6
ISIC_0013793,6
ISIC_0060371,6
ISIC_0066924,6
ISIC_0011322,6
ISIC_0064605,6
ISIC_0026995,6
ISIC_0065173,6
ISIC_0056383,6
ISIC_0033063,6
ISIC_0070128,6
ISIC_0072613,6
ISIC_0026729,6
ISIC_0058029,6
ISIC_0024487,6
ISIC_0029399,6
ISIC_0061386,6
ISIC_0013602,6
ISIC_0072103,6
ISIC_0061628,6
ISIC_0069001,6
ISIC_0069998,6
ISIC_0061981,6
ISIC_0028872,6
ISIC_0024338,6
ISIC_0028379,6
ISIC_0056150,6
ISIC_0069667,6
ISIC_0032965,6
ISIC_0029075,6
ISIC_0030811,6
ISIC_0029233,6
ISIC_0067014,6
ISIC_0029786,6
ISIC_0054776,6
ISIC_0000119,6
ISIC_0072635,6
ISIC_0014045,6
ISIC_0027979,6
ISIC_0058478,6
ISIC_0058903,6
ISIC_0057610,6
ISIC_0070819,6
ISIC_0072520,6
ISIC_0054329,6
ISIC_0031772,6
ISIC_0058687,6
ISIC_0024406,6
ISIC_0032555,6
ISIC_0032334,6
ISIC_0025786,6
ISIC_0059474,6
ISIC_0029872,6
ISIC_0066779,6
ISIC_0027328,6
ISIC_0057890,6
ISIC_0031391,6
ISIC_0069395,6
ISIC_0055988,6
ISIC_0055699,6
ISIC_0028220,6
ISIC_0068004,6
ISIC_0070873,6
ISIC_0028343,6
ISIC_0030367,6
ISIC_0029279,6
ISIC_0030627,6
ISIC_0027145,6
ISIC_0029712,6
ISIC_0057805,6
ISIC_0024439,6
ISIC_0033606,6
ISIC_0026114,6
ISIC_0070419,6
ISIC_0061112,6
ISIC_0028609,6
ISIC_0064186,6
ISIC_0025605,6
ISIC_0033178,6
ISIC_0065447,6
ISIC_0064858,6
ISIC_0031918,6
ISIC_0031974,6
ISIC_0030435,6
ISIC_0027711,6
ISIC_0028413,6
ISIC_0025372,6
ISIC_0028836,6
ISIC_0066115,6
ISIC_0060897,6
ISIC_0069597,6
ISIC_0014974,6
ISIC_0030307,6
ISIC_0028980,6
ISIC_0032157,6
ISIC_0056097,6
ISIC_0026986,6
ISIC_0068946,6
ISIC_0001449,6
ISIC_0055922,6
ISIC_0062173,6
ISIC_0070849,6
ISIC_0032655,6
ISIC_0024964,6
ISIC_0061830,6
ISIC_0024778,6
ISIC_0066803,6
ISIC_0058942,6
ISIC_0061231,6
ISIC_0064658,6
ISIC_0062450,6
ISIC_0014324,6
ISIC_0031889,6
ISIC_0065780,6
ISIC_0059387,6
ISIC_0028112,6
ISIC_0067502,6
ISIC_0010475,6
ISIC_0010591,6
ISIC_0032013,6
ISIC_0013925,6
ISIC_0054451,6
ISIC_0013596,6
ISIC_0065692,6
ISIC_0014795,6
ISIC_0058600,6
ISIC_0031324,6
ISIC_0066914,6
ISIC_0062878,6
ISIC_0067272,6
ISIC_0065567,6
ISIC_0027102,6
ISIC_0053661,6
ISIC_0027378,6
ISIC_0069585,6
ISIC_0067414,6
ISIC_0025627,6
ISIC_0070411,6
ISIC_0025562,6
ISIC_0027998,6
ISIC_0033579,6
ISIC_0065830,6
ISIC_0030048,6
ISIC_0000131,6
ISIC_0032829,6
ISIC_0066641,6
ISIC_0058570,6
ISIC_0072965,6
ISIC_0064529,6
ISIC_0066053,6
ISIC_0058655,6
ISIC_0073058,6
ISIC_0000166,6
ISIC_0027920,6
ISIC_0015260,6
ISIC_0003174,6
ISIC_0026747,6
ISIC_0025734,6
ISIC_0060366,6
ISIC_0030241,6
ISIC_0032940,6
ISIC_0071848,6
ISIC_0067269,6
ISIC_0026521,6
ISIC_0031485,6
ISIC_0070130,6
ISIC_0000050,6
ISIC_0026283,6
ISIC_0029980,6
ISIC_0031260,6
ISIC_0029293,6
ISIC_0010060,6
ISIC_0033136,6
ISIC_0066508,6
ISIC_0012274,6
ISIC_0062715,6
ISIC_0060158,6
ISIC_0071179,6
ISIC_0071406,6
ISIC_0026790,6
ISIC_0029058,6
ISIC_0056193,6
ISIC_0072822,6
ISIC_0057138,6
ISIC_0063733,6
ISIC_0067464,6
ISIC_0000543,6
ISIC_0031380,6
ISIC_0059868,6
ISIC_0072070,6
ISIC_0031868,6
ISIC_0065728,6
ISIC_0060946,6
ISIC_0014572,6
ISIC_0031120,6
ISIC_0029608,6
ISIC_0064073,6
ISIC_0026292,6
ISIC_0000176,6
ISIC_0027252,6
ISIC_0033564,6
ISIC_0055275,6
ISIC_0063416,6
ISIC_0067436,6
ISIC_0062980,6
ISIC_0060738,6
ISIC_0031691,6
ISIC_0032144,6
ISIC_0059050,6
ISIC_0027123,6
ISIC_0029622,6
ISIC_0000368,6
ISIC_0027309,6
ISIC_0030047,6
ISIC_0057055,6
ISIC_0054673,6
ISIC_0062292,6
ISIC_0009884,6
ISIC_0062470,6
ISIC_0033884,6
ISIC_0058449,6
ISIC_0069101,6
ISIC_0071374,6
ISIC_0063910,6
ISIC_0054738,6
ISIC_0054325,6
ISIC_0025315,6
ISIC_0072838,6
ISIC_0058197,6
ISIC_0060709,6
ISIC_0061706,6
ISIC_0031896,6
ISIC_0070778,6
ISIC_0071090,6
ISIC_0014731,6
ISIC_0055354,6
ISIC_0024307,6
ISIC_0030916,6
ISIC_0065376,6
ISIC_0054221,6
ISIC_0065742,6
ISIC_0065721,6
ISIC_0030774,6
ISIC_0032839,6
ISIC_0032460,6
ISIC_0068447,6
ISIC_0012109,6
ISIC_0026766,6
ISIC_0054494,6
ISIC_0031084,6
ISIC_0063231,6
ISIC_0053659,6
ISIC_0027130,6
ISIC_0031437,6
ISIC_0012227,6
ISIC_0028478,6
ISIC_0031036,6
ISIC_0066864,6
ISIC_0070666,6
ISIC_0062791,6
ISIC_0031914,6
ISIC_0069666,6
ISIC_0057035,6
ISIC_0060703,6
ISIC_0031160,6
ISIC_0030531,6
ISIC_0009937,6
ISIC_0030072,6
ISIC_0057590,6
ISIC_0032651,6
ISIC_0056691,6
ISIC_0010184,6
ISIC_0055724,6
ISIC_0024866,6
ISIC_0024960,6
ISIC_0027398,6
ISIC_0063612,6
ISIC_0025939,6
ISIC_0055484,6
ISIC_0028118,6
ISIC_0028225,6
ISIC_0026558,6
ISIC_0057373,6
ISIC_0026641,6
ISIC_0028951,6
ISIC_0068939,6
ISIC_0030765,6
ISIC_0025838,6
ISIC_0029875,6
ISIC_0059770,6
ISIC_0000539,6
ISIC_0015966,6
ISIC_0031661,6
ISIC_0015483,6
ISIC_0070659,6
ISIC_0014031,6
ISIC_0027426,6
ISIC_0053715,6
ISIC_0069437,6
ISIC_0010480,6
ISIC_0055222,6
ISIC_0063364,6
ISIC_0029257,6
ISIC_0060602,6
ISIC_0054783,6
ISIC_0029577,6
ISIC_0025650,6
ISIC_0069475,6
ISIC_0061175,6
ISIC_0032762,6
ISIC_0033205,6
ISIC_0031679,6
ISIC_0026833,6
ISIC_0031467,6
ISIC_0059755,6
ISIC_0000038,6
ISIC_0015190,6
ISIC_0010229,6
ISIC_0030272,6
ISIC_0031727,6
ISIC_0060338,6
ISIC_0056444,6
ISIC_0026950,6
ISIC_0033075,6
ISIC_0071580,6
ISIC_0027217,6
ISIC_0013488,6
ISIC_0030276,6
ISIC_0059153,6
ISIC_0012374,6
ISIC_0056190,6
ISIC_0072539,6
ISIC_0027379,6
ISIC_0029834,6
ISIC_0058542,6
ISIC_0031724,6
ISIC_0067729,6
ISIC_0054871,6
ISIC_0025318,6
ISIC_0069092,6
ISIC_0026137,6
ISIC_0030086,6
ISIC_0009877,6
ISIC_0067906,6
ISIC_0062536,6
ISIC_0069188,6
ISIC_0027377,6
ISIC_0059519,6
ISIC_0058546,6
ISIC_0031538,6
ISIC_0062369,6
ISIC_0014585,6
ISIC_0028453,6
ISIC_0028394,6
ISIC_0025967,6
ISIC_0057518,6
ISIC_0057656,6
ISIC_0011323,6
ISIC_0031766,6
ISIC_0033066,6
ISIC_0013340,6
ISIC_0067318,6
ISIC_0025011,6
ISIC_0029056,6
ISIC_0028970,6
ISIC_0029871,6
ISIC_0014713,6
ISIC_0058997,6
ISIC_0034256,6
ISIC_0030857,6
ISIC_0024727,6
ISIC_0027226,6
ISIC_0063528,6
ISIC_0028206,6
ISIC_0014507,6
ISIC_0072201,6
ISIC_0060821,6
ISIC_0014526,6
ISIC_0060345,6
ISIC_0053647,6
ISIC_0034236,6
ISIC_0024366,6
ISIC_0009929,6
ISIC_0027139,6
ISIC_0010002,6
ISIC_0028662,6
ISIC_0065703,6
ISIC_0029813,6
ISIC_0010037,6
ISIC_0071809,6
ISIC_0025850,6
ISIC_0013971,6
ISIC_0061344,6
ISIC_0026816,6
ISIC_0060269,6
ISIC_0027637,6
ISIC_0057112,6
ISIC_0032389,6
ISIC_0063582,6
ISIC_0061057,6
ISIC_0024527,6
ISIC_0026827,6
ISIC_0059938,6
ISIC_0032633,6
ISIC_0025969,6
ISIC_0011326,6
ISIC_0013580,6
ISIC_0031061,6
ISIC_0060116,6
ISIC_0069551,6
ISIC_0065739,6
ISIC_0025401,6
ISIC_0064066,6
ISIC_0014613,6
ISIC_0033003,6
ISIC_0026883,6
ISIC_0062497,6
ISIC_0061291,6
ISIC_0073223,6
ISIC_0054729,6
ISIC_0065390,6
ISIC_0000145,6
ISIC_0025854,6
ISIC_0053710,6
ISIC_0055775,6
ISIC_0057399,6
ISIC_0030391,6
ISIC_0027829,6
ISIC_0066913,6
ISIC_0024311,6
ISIC_0067577,6
ISIC_0054351,6
ISIC_0024898,6
ISIC_0058910,6
ISIC_0072465,6
ISIC_0012384,6
ISIC_0025984,6
ISIC_0030250,6
ISIC_0061690,6
ISIC_0061329,6
ISIC_0062954,6
ISIC_0030637,6
ISIC_0034037,6
ISIC_0062752,6
ISIC_0031206,6
ISIC_0070103,6
ISIC_0064903,6
ISIC_0064364,6
ISIC_0065838,6
ISIC_0063252,6
ISIC_0058348,6
ISIC_0070232,6
ISIC_0070993,6
ISIC_0070129,6
ISIC_0069332,6
ISIC_0070822,6
ISIC_0054735,6
ISIC_0069136,6
ISIC_0028993,6
ISIC_0059419,6
ISIC_0030096,6
ISIC_0059321,6
ISIC_0030708,6
ISIC_0062015,6
ISIC_0069920,6
ISIC_0027862,6
ISIC_0069924,6
ISIC_0033599,6
ISIC_0028595,6
ISIC_0028483,6
ISIC_0029109,6
ISIC_0059691,6
ISIC_0059539,6
ISIC_0033130,6
ISIC_0031220,6
ISIC_0061680,6
ISIC_0066954,6
ISIC_0028104,6
ISIC_0032883,6
ISIC_0031740,6
ISIC_0014599,6
ISIC_0033270,6
ISIC_0028737,6
ISIC_0000421,6
ISIC_0013355,6
ISIC_0062313,6
ISIC_0053940,6
ISIC_0072499,6
ISIC_0024537,6
ISIC_0026997,6
ISIC_0011336,6
ISIC_0028427,6
ISIC_0064604,6
ISIC_0055601,6
ISIC_0024489,6
ISIC_0070701,6
ISIC_0065942,6
ISIC_0071819,6
ISIC_0071990,6
ISIC_0029769,6
ISIC_0062323,6
ISIC_0058924,6
ISIC_0060961,6
ISIC_0032518,6
ISIC_0025173,6
ISIC_0054330,6
ISIC_0055818,6
ISIC_0055393,6
ISIC_0053951,6
ISIC_0065529,6
ISIC_0068176,6
ISIC_0026815,6
ISIC_0060042,6
ISIC_0066701,6
